inches,ram,weight,is_ips,is_touchscreen,res_width,res_height,storage_gb,has_ssd,has_hdd,ppi,company_Apple,company_Asus,company_Chuwi,company_Dell,company_Fujitsu,company_Google,company_Hp,company_Huawei,company_Lenovo,company_Lg,company_Mediacom,company_Microsoft,company_Msi,company_Razer,company_Samsung,company_Toshiba,company_Vero,company_Xiaomi,typename_Gaming,typename_Netbook,typename_Notebook,typename_Ultrabook,typename_Workstation,opsys_Chrome Os,opsys_Linux,opsys_Mac Os X,opsys_Macos,opsys_No Os,opsys_Windows 10,opsys_Windows 10 S,opsys_Windows 7,price
17.3,32.0,3.575,1,0,1920,1080,512.0,1,0,127.33567457123111,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,149130.72
15.6,8.0,2.4,0,0,1920,1080,1024.0,0,1,141.21199808219862,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,37775.52
13.3,8.0,1.2,0,0,1920,1080,256.0,1,0,165.6321180513006,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,77250.672
15.6,8.0,2.2,0,0,1920,1080,1152.0,1,1,141.21199808219862,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,63499.104
15.6,4.0,1.86,0,0,1366,768,500.0,0,1,100.45466986113651,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,19441.872
15.6,8.0,2.0,1,0,1920,1080,500.0,0,1,141.21199808219862,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,56689.92
15.6,8.0,3.575,0,0,1920,1080,256.0,1,0,141.21199808219862,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,48964.32
15.6,16.0,2.2,0,0,1920,1080,2304.0,1,1,141.21199808219862,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,60472.8
15.6,8.0,3.31,1,0,1920,1080,1152.0,1,1,141.21199808219862,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,63722.88
17.3,32.0,3.575,1,0,3840,2160,1536.0,1,1,254.67134914246222,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,150358.42440000002
14.0,8.0,1.56,0,0,1920,1080,256.0,1,0,157.3505121487356,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,65481.12
15.6,4.0,2.2,0,0,1366,768,500.0,0,1,100.45466986113651,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,22324.32
15.6,4.0,2.2,0,0,1920,1080,500.0,0,1,141.21199808219862,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,28504.8
15.6,6.0,2.04,0,0,1920,1080,1024.0,0,1,141.21199808219862,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,28717.92
17.3,8.0,2.7,0,0,1920,1080,1152.0,1,1,127.33567457123111,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,79215.1056
15.6,4.0,2.1,0,0,1366,768,128.0,1,0,100.45466986113651,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,26533.44
15.6,8.0,2.1,0,0,1920,1080,1024.0,0,1,141.21199808219862,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,39693.6
15.6,8.0,2.0,1,0,1920,1080,256.0,1,0,141.21199808219862,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,67026.24
15.6,4.0,2.1,0,0,1366,768,128.0,1,0,100.45466986113651,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,21951.36
13.5,8.0,1.252,0,1,2256,1504,256.0,1,0,200.84255993695703,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,99519.048
15.6,8.0,1.9,0,0,1920,1080,1152.0,1,1,141.21199808219862,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,43580.376
13.3,8.0,1.3,1,1,1920,1080,256.0,1,0,165.6321180513006,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,55091.52
35.6,4.0,2.2,0,0,1366,768,128.0,1,0,44.01946207398117,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,18594.72
14.0,4.0,1.63,1,1,1920,1080,128.0,1,0,157.3505121487356,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,37242.72
15.6,16.0,2.4,0,0,1920,1080,1280.0,1,1,141.21199808219862,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,68944.32
14.0,8.0,1.1,0,0,1920,1080,256.0,1,0,157.3505121487356,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,60472.8
11.6,8.0,1.4,0,1,1366,768,64.0,0,0,135.0942111925629,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,26373.6
15.6,8.0,1.09,1,0,1920,1080,512.0,1,0,141.21199808219862,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,122490.72
15.6,16.0,2.5,0,0,1920,1080,256.0,1,0,141.21199808219862,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,69210.72
15.6,8.0,2.2,0,0,1920,1080,256.0,1,0,141.21199808219862,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,53168.112
15.6,4.0,1.86,0,0,1366,768,128.0,1,0,100.45466986113651,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,22324.32
15.6,16.0,3.21,0,0,1920,1080,1152.0,1,1,141.21199808219862,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,109277.28
17.3,4.0,2.5,1,0,1920,1080,256.0,1,0,127.33567457123111,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,37242.72
13.3,8.0,1.19,1,1,1920,1080,512.0,1,0,165.6321180513006,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,79866.72
15.6,16.0,3.49,0,0,1920,1080,1280.0,1,1,141.21199808219862,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,149916.6
15.6,4.0,1.86,0,0,1366,768,500.0,0,1,100.45466986113651,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,32639.8608
15.6,4.0,2.2,0,0,1366,768,1024.0,0,1,100.45466986113651,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,29073.2976
17.3,6.0,2.65,1,0,1920,1080,2048.0,0,1,127.33567457123111,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,30316.32
15.6,4.0,2.1,0,0,1366,768,500.0,0,1,100.45466986113651,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,16943.04
14.0,4.0,1.45,0,0,1366,768,32.0,0,0,111.93520355955211,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,19980.0
14.0,4.0,1.7,0,0,1920,1080,256.0,1,0,157.3505121487356,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,37242.72
17.3,8.0,3.14,0,0,1920,1080,500.0,0,1,127.33567457123111,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,101657.7072
14.0,8.0,1.42,0,1,2560,1440,256.0,1,0,209.8006828649808,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,137995.2
13.3,8.0,1.5,1,0,1920,1080,256.0,1,0,165.6321180513006,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,51841.44
11.6,4.0,1.4,0,0,1366,768,32.0,0,0,135.0942111925629,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,14332.32
14.0,16.0,1.38,0,1,1920,1080,512.0,1,0,157.3505121487356,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,93186.72
12.5,4.0,1.2,0,1,1920,1080,64.0,0,0,176.23257360658386,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,35644.32
13.3,16.0,1.36,0,1,1920,1080,512.0,1,0,165.6321180513006,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,100006.56
15.6,8.0,2.56,0,0,1920,1080,1024.0,0,1,141.21199808219862,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,43636.32
15.6,4.0,2.2,0,0,1920,1080,256.0,1,0,141.21199808219862,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,21258.72
15.6,8.0,2.2,0,0,1366,768,1024.0,0,1,100.45466986113651,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,22857.12
15.6,4.0,2.1,0,0,1920,1080,2048.0,0,1,141.21199808219862,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,33110.856
15.6,4.0,1.9,0,0,1366,768,500.0,0,1,100.45466986113651,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,23976.0
15.6,8.0,2.18,0,0,1920,1080,256.0,1,0,141.21199808219862,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,42357.6
13.3,1.0,1.6,1,1,1920,1080,256.0,1,0,165.6321180513006,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,53226.72
15.6,16.0,2.18,0,0,1920,1080,512.0,1,0,141.21199808219862,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,98834.4
14.0,8.0,1.8,0,0,1920,1080,256.0,1,0,157.3505121487356,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,63456.48
17.3,6.0,2.71,1,0,1920,1080,2048.0,0,1,127.33567457123111,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,34898.9328
15.6,8.0,2.5,1,0,1920,1080,1152.0,1,1,141.21199808219862,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,66546.72
14.0,8.0,1.64,0,0,1920,1080,256.0,1,0,157.3505121487356,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,58021.92
15.6,8.0,1.98,0,0,1920,1080,1024.0,0,1,141.21199808219862,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,38681.28
14.0,4.0,1.5,0,0,1920,1080,32.0,0,0,157.3505121487356,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,15877.44
15.6,16.0,1.93,0,0,1920,1080,512.0,1,0,141.21199808219862,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,76012.4448
14.0,8.0,1.87,1,0,1920,1080,256.0,1,0,157.3505121487356,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,45664.6896
15.6,8.0,1.9,0,0,1920,1080,256.0,1,0,141.21199808219862,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,62817.12
15.6,4.0,2.19,0,0,1366,768,500.0,0,1,100.45466986113651,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,15877.44
14.0,4.0,1.4,1,0,1920,1200,32.0,0,1,161.72539083525606,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,14119.2
17.3,8.0,2.63,0,0,1920,1080,256.0,1,0,127.33567457123111,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,63936.0
14.0,64.0,1.17,1,0,2560,1440,512.0,1,0,209.8006828649808,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,89864.1792
13.3,8.0,1.58,1,1,1366,768,256.0,1,0,117.82653006268643,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,44574.048
14.0,8.0,1.32,1,0,1920,1080,256.0,1,0,157.3505121487356,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,79866.72
17.3,32.0,3.575,0,0,3840,2160,2048.0,1,1,254.67134914246222,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,150358.42440000002
17.3,8.0,2.7,0,0,1920,1080,1152.0,1,1,127.33567457123111,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,71847.0144
15.6,4.0,1.9,0,0,1366,768,1024.0,0,1,100.45466986113651,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,26101.872
13.3,4.0,1.71,0,1,1920,1080,1024.0,0,1,165.6321180513006,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,34578.72
15.6,8.0,2.32,0,0,1366,768,1024.0,0,1,100.45466986113651,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,31409.6256
15.6,4.0,2.1,0,0,1920,1080,1024.0,0,1,141.21199808219862,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,26053.92
17.3,16.0,3.575,1,0,1920,1080,1152.0,1,1,127.33567457123111,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,103096.8
15.6,12.0,2.25,0,0,1366,768,1024.0,0,1,100.45466986113651,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,34578.72
15.6,6.0,2.1,0,0,1920,1080,1152.0,1,1,141.21199808219862,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,34632.0
15.6,4.0,2.4,0,0,1366,768,500.0,0,1,100.45466986113651,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,29783.52
13.3,8.0,1.44,1,0,1920,1080,256.0,1,0,165.6321180513006,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,51148.8
15.6,4.0,1.85,0,0,1920,1080,1024.0,0,1,141.21199808219862,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,41505.12
15.6,16.0,2.6,0,0,1920,1080,256.0,1,0,141.21199808219862,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,128884.32
13.3,8.0,1.55,0,1,1920,1080,1024.0,0,1,165.6321180513006,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,35111.52
15.6,16.0,1.8,0,0,1920,1080,1280.0,1,1,141.21199808219862,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,111593.8944
15.6,4.0,2.4,0,0,1366,768,500.0,0,1,100.45466986113651,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,21887.424
15.6,8.0,2.0,0,0,1920,1080,1152.0,1,1,141.21199808219862,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,64308.96
15.6,8.0,2.0,0,0,1366,768,256.0,1,0,100.45466986113651,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,35431.2
14.0,8.0,1.25,1,1,1920,1080,256.0,1,0,157.3505121487356,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,81784.8
14.0,8.0,1.7,0,1,1920,1080,256.0,1,0,157.3505121487356,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,53226.72
15.6,16.0,2.5,1,0,3840,2160,1024.0,1,0,282.42399616439724,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,150358.42440000002
14.0,2.0,1.68,0,0,1366,768,32.0,0,0,111.93520355955211,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,17582.4
13.3,16.0,0.81,0,0,1920,1080,256.0,1,0,165.6321180513006,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,87858.72
14.0,8.0,1.6,0,0,1366,768,256.0,1,0,111.93520355955211,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,60031.1088
17.3,16.0,3.0,1,0,1920,1080,256.0,1,0,127.33567457123111,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,150358.42440000002
11.6,4.0,1.4,0,1,1366,768,128.0,1,0,135.0942111925629,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,25308.0
15.6,8.0,1.84,0,0,1920,1080,256.0,1,0,141.21199808219862,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,101232.0
15.6,4.0,2.45,0,0,1366,768,1024.0,0,1,100.45466986113651,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,30849.12
15.6,4.0,2.37,0,0,1366,768,256.0,1,0,100.45466986113651,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,45282.672
13.3,8.0,1.3,1,1,3200,1800,256.0,1,0,276.053530085501,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,63882.72
15.6,8.0,2.2,1,0,1920,1080,1152.0,1,1,141.21199808219862,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,58554.72
15.6,8.0,2.59,0,0,1920,1080,256.0,1,0,141.21199808219862,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,83170.08
15.6,16.0,3.575,1,0,3840,2160,1280.0,1,1,282.42399616439724,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,150358.42440000002
15.6,4.0,2.1,0,0,1366,768,256.0,1,0,100.45466986113651,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,31914.72
15.6,8.0,2.5,1,0,1920,1080,1152.0,1,1,141.21199808219862,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,55837.44
12.5,16.0,1.18,0,0,1920,1080,256.0,1,0,176.23257360658386,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,99047.52
12.3,8.0,1.1,0,1,2400,1600,256.0,1,0,234.50740003017813,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,83063.52
13.3,8.0,1.2,1,0,3200,1800,256.0,1,0,276.053530085501,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,60153.12
13.3,4.0,1.65,0,0,1366,768,500.0,0,1,117.82653006268643,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,45234.72
13.3,4.0,1.6,0,0,1366,768,128.0,1,0,117.82653006268643,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,34898.4
17.3,4.0,2.8,0,0,1366,768,1024.0,0,1,90.58340172449303,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,25059.7152
15.6,16.0,2.72,1,1,3840,2160,1152.0,1,1,282.42399616439724,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,58554.72
13.3,8.0,1.31,0,1,1920,1080,256.0,1,0,165.6321180513006,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,85194.72
15.6,4.0,2.1,0,0,1366,768,1024.0,0,1,100.45466986113651,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,15877.44
15.6,16.0,2.3,0,0,1920,1080,500.0,0,0,141.21199808219862,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,62938.0656
15.0,16.0,1.71,0,1,1920,1080,256.0,1,0,146.86047800548656,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,95850.72
14.0,4.0,1.75,1,0,1366,768,128.0,1,0,111.93520355955211,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,54345.6
15.6,8.0,2.62,0,0,1920,1080,1024.0,0,1,141.21199808219862,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,58554.72
15.6,12.0,2.3,0,1,1920,1080,2048.0,0,1,141.21199808219862,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,44701.92
15.6,16.0,2.5,0,0,3840,2160,512.0,1,0,282.42399616439724,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,126273.6
14.0,4.0,1.8,1,0,1920,1080,128.0,1,0,157.3505121487356,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,33886.08
14.0,16.0,1.95,0,0,1920,1080,512.0,1,0,157.3505121487356,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,150358.42440000002
15.6,8.0,2.0,0,0,1920,1080,128.0,1,0,141.21199808219862,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,31003.632
17.3,32.0,3.575,1,0,1920,1080,2048.0,1,1,127.33567457123111,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,150358.42440000002
17.3,16.0,3.575,1,0,1920,1080,1280.0,1,1,127.33567457123111,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,125208.0
14.0,16.0,1.47,1,0,1920,1080,512.0,1,0,157.3505121487356,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,93985.92
15.6,8.0,2.2,0,0,1366,768,1024.0,0,1,100.45466986113651,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,17529.12
14.0,16.0,1.7,0,0,1920,1080,512.0,1,0,157.3505121487356,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,122490.72
14.0,16.0,1.6,1,0,1920,1080,1280.0,1,1,157.3505121487356,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,100752.48
